# tools/reflection/engine_split.py 1.0.0 -- authoritative UE 5.4.4 module name set at changelist 35576357 (++UE5+Release-5.4, research/unreal/engine-version.json), read from Engine/Source/**/*.Build.cs and Engine/Plugins/**/*.uplugin
# 1841 distinct names: 653 from Engine/Source (1:1 with 653 *.Build.cs files), 1188 distinct from Engine/Plugins (from 609 *.uplugin files' Modules[] arrays)
module_name	source_kind	evidence_file	evidence_line
WindowsPlatformFeatures	build.cs	Engine/Source/Runtime/Windows/WindowsPlatformFeatures/WindowsPlatformFeatures.Build.cs	7
WindowsTargetPlatform	build.cs	Engine/Source/Developer/Windows/WindowsTargetPlatform/WindowsTargetPlatform.Build.cs	5
WmfMedia	uplugin	Engine/Plugins/Media/WmfMedia/WmfMedia.uplugin	20
WmfMediaEditor	uplugin	Engine/Plugins/Media/WmfMedia/WmfMedia.uplugin	27
WmfMediaFactory	uplugin	Engine/Plugins/Media/WmfMedia/WmfMedia.uplugin	33
WorkspaceMenuStructure	build.cs	Engine/Source/Editor/WorkspaceMenuStructure/WorkspaceMenuStructure.Build.cs	5
WorldBrowser	build.cs	Engine/Source/Editor/WorldBrowser/WorldBrowser.Build.cs	5
WorldConditions	uplugin	Engine/Plugins/Runtime/WorldConditions/WorldConditions.uplugin	20
WorldConditionsEditor	uplugin	Engine/Plugins/Runtime/WorldConditions/WorldConditions.uplugin	25
WorldConditionsTestSuite	uplugin	Engine/Plugins/Runtime/WorldConditions/WorldConditions.uplugin	30
WorldMetricsCore	uplugin	Engine/Plugins/WorldMetrics/WorldMetrics.uplugin	21
WorldMetricsTest	uplugin	Engine/Plugins/WorldMetrics/WorldMetrics.uplugin	26
WorldPartitionEditor	build.cs	Engine/Source/Editor/WorldPartitionEditor/WorldPartitionEditor.Build.cs	5
WorldPartitionHLODUtilities	uplugin	Engine/Plugins/Editor/WorldPartitionHLODUtilities/WorldPartitionHLODUtilities.uplugin	17
XAudio2_9	build.cs	Engine/Source/ThirdParty/Windows/XAudio2_9/XAudio2_9.Build.cs	4
XCodeSourceCodeAccess	uplugin	Engine/Plugins/Developer/XCodeSourceCodeAccess/XCodeSourceCodeAccess.uplugin	22
XGEController	uplugin	Engine/Plugins/XGEController/XGEController.uplugin	21
XInput	build.cs	Engine/Source/ThirdParty/Windows/XInput/XInput.Build.cs	7
XInputDevice	uplugin	Engine/Plugins/Runtime/Windows/XInputDevice/XInputDevice.uplugin	21
XMPP	build.cs	Engine/Source/Runtime/Online/XMPP/XMPP.Build.cs	5
XORBlockEncryptor	build.cs	Engine/Source/Runtime/PacketHandlers/EncryptionComponents/SymmetricEncryption/BlockEncryption/XORBlockEncryptor/XORBlockEncryptor.Build.cs	6
XORStreamEncryptor	build.cs	Engine/Source/Runtime/PacketHandlers/EncryptionComponents/SymmetricEncryption/StreamEncryption/XORStreamEncryptor/XORStreamEncryptor.Build.cs	6
XRBase	uplugin	Engine/Plugins/Runtime/XRBase/XRBase.uplugin	21
XRBaseEditor	uplugin	Engine/Plugins/Runtime/XRBase/XRBase.uplugin	26
XRCreative	uplugin	Engine/Plugins/Experimental/XRCreativeFramework/XRCreativeFramework.uplugin	23
XRCreativeEditor	uplugin	Engine/Plugins/Experimental/XRCreativeFramework/XRCreativeFramework.uplugin	28
XRScribe	uplugin	Engine/Plugins/Runtime/XR/XRScribe/XRScribe.uplugin	23
XRVisualization	uplugin	Engine/Plugins/Runtime/XR/XRVisualization/XRVisualization.uplugin	20
XcodeGPUDebuggerPlugin	uplugin	Engine/Plugins/Developer/XcodeGPUDebuggerPlugin/XcodeGPUDebuggerPlugin.uplugin	15
XmlParser	build.cs	Engine/Source/Runtime/XmlParser/XmlParser.Build.cs	5
XmlSerialization	uplugin	Engine/Plugins/Experimental/SerializationUtils/SerializationUtils.uplugin	24
Zen	build.cs	Engine/Source/Developer/Zen/Zen.Build.cs	6
ZoneGraph	uplugin	Engine/Plugins/Runtime/ZoneGraph/ZoneGraph.uplugin	21
ZoneGraphAnnotations	uplugin	Engine/Plugins/Runtime/ZoneGraphAnnotations/ZoneGraphAnnotations.uplugin	20
ZoneGraphDebug	uplugin	Engine/Plugins/Runtime/ZoneGraph/ZoneGraph.uplugin	36
ZoneGraphEditor	uplugin	Engine/Plugins/Runtime/ZoneGraph/ZoneGraph.uplugin	26
ZoneGraphTestSuite	uplugin	Engine/Plugins/Runtime/ZoneGraph/ZoneGraph.uplugin	31
astcenc	build.cs	Engine/Source/ThirdParty/astcenc/astcenc.Build.cs	6
coremod	build.cs	Engine/Source/ThirdParty/coremod/coremod.Build.cs	6
etc2comp	build.cs	Engine/Source/ThirdParty/etc2comp/etc2comp.Build.cs	6
heapprofd	build.cs	Engine/Source/ThirdParty/heapprofd/heapprofd.Build.cs	6
jemalloc	build.cs	Engine/Source/ThirdParty/jemalloc/jemalloc.Build.cs	5
libOpus	build.cs	Engine/Source/ThirdParty/libOpus/libOpus.build.cs	6
libPhonon	build.cs	Engine/Source/ThirdParty/libPhonon/LibPhonon.Build.cs	6
libWebSockets	build.cs	Engine/Source/ThirdParty/libWebSockets/libWebSockets.Build.cs	5
libav	build.cs	Engine/Source/ThirdParty/libav/libav.Build.cs	7
libcurl	build.cs	Engine/Source/ThirdParty/libcurl/libcurl.Build.cs	6
libpas	build.cs	Engine/Source/ThirdParty/libpas/src/libpas/libpas.Build.cs	7
libstrophe	build.cs	Engine/Source/ThirdParty/libstrophe/libstrophe.Build.cs	6
libzip	build.cs	Engine/Source/ThirdParty/libzip/libzip.Build.cs	6
metis	build.cs	Engine/Source/ThirdParty/metis/metis.Build.cs	5
mimalloc	build.cs	Engine/Source/ThirdParty/mimalloc/mimalloc.Build.cs	6
nDisplaySupport	uplugin	Engine/Plugins/VirtualProduction/LevelSnapshots/LevelSnapshots.uplugin	40
nanoflann	build.cs	Engine/Source/ThirdParty/nanoflann/nanoflann.Build.cs	6
nghttp2	build.cs	Engine/Source/ThirdParty/nghttp2/nghttp2.Build.cs	6
nvDecode	build.cs	Engine/Source/ThirdParty/NVIDIA/nvDecode/nvDecode.Build.cs	4
nvEncode	build.cs	Engine/Source/ThirdParty/NVIDIA/nvEncode/nvEncode.Build.cs	4
nvTessLib	build.cs	Engine/Source/ThirdParty/nvtesslib/nvTessLib.Build.cs	4
nvTextureTools	build.cs	Engine/Source/ThirdParty/nvTextureTools/nvTextureTools.Build.cs	5
nvTriStrip	build.cs	Engine/Source/ThirdParty/nvTriStrip/nvTriStrip.Build.cs	5
portmidi	build.cs	Engine/Source/ThirdParty/portmidi/portmidi.Build.cs	5
stb_image_resize2	build.cs	Engine/Source/ThirdParty/stb_image_resize/stb_image_resize2.Build.cs	6
xxhash	build.cs	Engine/Source/ThirdParty/xxhash/xxhash.Build.cs	6
zlib	build.cs	Engine/Source/ThirdParty/zlib/zlib.Build.cs	6
